row_type,t_abs,t_rel,seq,frame_idx,landmark_id,gx,gy,gz,ax,ay,az,bgx,bgy,bgz,bax,bay,baz,u_norm,v_norm,key,value
imu,1403715277.047143,3.7849998474121094,833,,,0.0097738438111682462,0.031415926535897934,0.063529984772593598,8.2866192499999993,0.29419949999999995,-3.5712550416666669,0,0,0,0,0,0,,,,
imu,1403715277.0521431,3.7899999618530273,834,,,-0.0090757121103705145,-0.034208453339088861,0.084473935796525554,8.834157208333334,0.35957716666666667,-3.5630828333333331,0,0,0,0,0,0,,,,
imu,1403715277.0571432,3.7950000762939453,835,,,0.0034906585039886592,0.050963614158234416,0.11868238913561441,10.215260416666666,0.196133,-4.2168595,0,0,0,0,0,0,,,,
vision_feature,1403715277.0621431,3.7999999523162842,836,76,1,,,,,,,,,,,,,0.24242093383689287,0.29318798102420268,,
vision_feature,1403715277.0621431,3.7999999523162842,836,76,2,,,,,,,,,,,,,0.36410720589300982,0.46836460924764689,,
vision_feature,1403715277.0621431,3.7999999523162842,836,76,3,,,,,,,,,,,,,0.71198218343342456,0.016331642169984645,,
vision_feature,1403715277.0621431,3.7999999523162842,836,76,4,,,,,,,,,,,,,0.061001964491934249,0.10505033904568481,,
vision_feature,1403715277.0621431,3.7999999523162842,836,76,5,,,,,,,,,,,,,-0.54876774533160222,0.21830002454456998,,
vision_feature,1403715277.0621431,3.7999999523162842,836,76,6,,,,,,,,,,,,,-0.80872556094655046,0.34665897711364013,,
vision_feature,1403715277.0621431,3.7999999523162842,836,76,7,,,,,,,,,,,,,0.47290650352561414,0.052812460383409476,,
vision_feature,1403715277.0621431,3.7999999523162842,836,76,8,,,,,,,,,,,,,0.63311258779475466,-0.17770835876134566,,
vision_feature,1403715277.0621431,3.7999999523162842,836,76,9,,,,,,,,,,,,,1.0401205118190053,0.28640720745039588,,
vision_feature,1403715277.0621431,3.7999999523162842,836,76,10,,,,,,,,,,,,,0.9100154757506993,0.49904140399809049,,
vision_feature,1403715277.0621431,3.7999999523162842,836,76,11,,,,,,,,,,,,,0.59764034829022483,0.52943444904628734,,
vision_feature,1403715277.0621431,3.7999999523162842,836,76,12,,,,,,,,,,,,,0.27623022273769515,0.07557493488608763,,
vision_feature,1403715277.0621431,3.7999999523162842,836,76,13,,,,,,,,,,,,,0.47919493725067502,0.31494012546639943,,
vision_feature,1403715277.0621431,3.7999999523162842,836,76,14,,,,,,,,,,,,,0.39952987819200003,-0.37656168829048114,,
vision_feature,1403715277.0621431,3.7999999523162842,836,76,15,,,,,,,,,,,,,0.088390960629498055,-0.38708085978952678,,
imu,1403715277.0621431,3.7999999523162842,837,,,-0.0069813170079773184,0.07958701389094143,0.1054178868204575,8.9485681249999995,-0.10623870833333333,-3.7919046666666665,0,0,0,0,0,0,,,,
imu,1403715277.067143,3.804999828338623,838,,,-0.011868238913561441,0.013264502315156905,0.085870199198121014,8.2294137916666656,0.392266,-3.4404997083333333,0,0,0,0,0,0,,,,
imu,1403715277.0721431,3.809999942779541,839,,,0.0027925268031909274,0.032114058236695664,0.114493598930828,9.7984777916666665,0.04903325,-3.97169325,0,0,0,0,0,0,,,,
imu,1403715277.0771432,3.815000057220459,840,,,0.0020943951023931952,0.069813170079773182,0.092851516206098328,8.433719,-0.38409379166666668,-3.6121160833333334,0,0,0,0,0,0,,,,
imu,1403715277.0821431,3.8199999332427979,841,,,0.0097738438111682462,-0.017453292519943295,0.049567350756638949,8.4255467916666653,0.081722083333333334,-3.5058773749999999,0,0,0,0,0,0,,,,
imu,1403715277.0871429,3.8249998092651367,842,,,0.027925268031909273,-0.00069813170079773186,0.098436569812480182,9.5206227083333328,0.392266,-3.857282333333333,0,0,0,0,0,0,,,,
imu,1403715277.0921433,3.8300001621246338,843,,,0.0013962634015954637,0.05445427266222308,0.063529984772593598,8.6625408333333329,0.23699404166666665,-3.7346992083333332,0,0,0,0,0,0,,,,
imu,1403715277.0971432,3.8350000381469727,844,,,-0.024434609527920613,-0.0090757121103705145,0.037000980142279788,8.6380242083333325,0.34323275000000003,-3.2688833333333331,0,0,0,0,0,0,,,,
imu,1403715277.102143,3.8399999141693115,845,,,-0.0034906585039886592,0.0020943951023931952,0.088662726001311934,9.733100125,0.16344416666666667,-3.5467384166666669,0,0,0,0,0,0,,,,
imu,1403715277.1071429,3.8449997901916504,846,,,-0.014660765716752367,0.068416906678177722,0.057246799465414,9.5124504999999999,-0.13075533333333333,-4.0452431249999998,0,0,0,0,0,0,,,,
vision_feature,1403715277.1121433,3.8500001430511475,847,77,1,,,,,,,,,,,,,0.24242365580002723,0.29347775454019254,,
vision_feature,1403715277.1121433,3.8500001430511475,847,77,2,,,,,,,,,,,,,0.36414649885011052,0.46870977572995365,,
vision_feature,1403715277.1121433,3.8500001430511475,847,77,3,,,,,,,,,,,,,0.71200688052371242,0.016658538730956348,,
vision_feature,1403715277.1121433,3.8500001430511475,847,77,4,,,,,,,,,,,,,0.061027996977972128,0.10529726189947862,,
vision_feature,1403715277.1121433,3.8500001430511475,847,77,5,,,,,,,,,,,,,-0.54875590760944826,0.21857524228225769,,
vision_feature,1403715277.1121433,3.8500001430511475,847,77,6,,,,,,,,,,,,,-0.80877006194675338,0.34694826496478604,,
vision_feature,1403715277.1121433,3.8500001430511475,847,77,7,,,,,,,,,,,,,0.47292059031224998,0.053117738129016066,,
vision_feature,1403715277.1121433,3.8500001430511475,847,77,8,,,,,,,,,,,,,0.6330953266040148,-0.1773883923174624,,
vision_feature,1403715277.1121433,3.8500001430511475,847,77,9,,,,,,,,,,,,,1.040218050921395,0.28678771623235477,,
vision_feature,1403715277.1121433,3.8500001430511475,847,77,10,,,,,,,,,,,,,0.91009736652240814,0.49939897479463097,,
vision_feature,1403715277.1121433,3.8500001430511475,847,77,11,,,,,,,,,,,,,0.5977309793193456,0.52981934257882468,,
vision_feature,1403715277.1121433,3.8500001430511475,847,77,12,,,,,,,,,,,,,0.27621556138839576,0.075859128207667284,,
vision_feature,1403715277.1121433,3.8500001430511475,847,77,13,,,,,,,,,,,,,0.47919793846578812,0.3151200893643395,,
vision_feature,1403715277.1121433,3.8500001430511475,847,77,14,,,,,,,,,,,,,0.3994811002642788,-0.37622255586443742,,
vision_feature,1403715277.1121433,3.8500001430511475,847,77,15,,,,,,,,,,,,,0.088438862197310439,-0.38680356972625329,,
imu,1403715277.1121433,3.8500001430511475,848,,,-0.013264502315156905,0.02583087292951608,0.034906585039886591,8.793296166666666,-0.081722083333333334,-3.4486719166666666,0,0,0,0,0,0,,,,
imu,1403715277.1171432,3.8550000190734863,849,,,0.0020943951023931952,0.019547687622336492,0.08237954069413235,9.3816951666666668,0.51484912499999991,-3.4404997083333333,0,0,0,0,0,0,,,,
imu,1403715277.122143,3.8599998950958252,850,,,-0.0027925268031909274,0.080285145591739146,0.090757121103705138,9.0956678750000002,0.04903325,-3.906315583333333,0,0,0,0,0,0,,,,
imu,1403715277.1271429,3.8649997711181641,851,,,-0.017453292519943295,0.017453292519943295,0.057944931166211737,8.4582356250000004,-0.18796079166666665,-3.5140495833333332,0,0,0,0,0,0,,,,
imu,1403715277.1321433,3.8700001239776611,852,,,-0.0020943951023931952,-0.0048869219055841231,0.08168140899333462,9.4634172499999991,0.196133,-3.6366327083333334,0,0,0,0,0,0,,,,
imu,1403715277.1371431,3.875,853,,,0.012566370614359173,0.059341194567807204,0.10122909661567112,9.2918008749999998,-0.122583125,-3.857282333333333,0,0,0,0,0,0,,,,
imu,1403715277.142143,3.8799998760223389,854,,,0.0020943951023931952,0.018849555921538759,0.060737457969402671,8.2457582083333332,-0.20430520833333332,-3.587599458333333,0,0,0,0,0,0,,,,
imu,1403715277.1471429,3.8849997520446777,855,,,0.0062831853071795866,-0.024434609527920613,0.071209433481368656,9.5124504999999999,0.38409379166666668,-3.6039438749999997,0,0,0,0,0,0,,,,
imu,1403715277.1521432,3.8900001049041748,856,,,0.01117010721276371,0.014660765716752367,0.090757121103705138,9.0384624166666665,0.13075533333333333,-3.9553488333333329,0,0,0,0,0,0,,,,
imu,1403715277.1571431,3.8949999809265137,857,,,-0.0055850536063818549,-0.013962634015954637,0.058643062867009467,8.8178127916666664,-0.04903325,-4.2332039166666666,0,0,0,0,0,0,,,,
vision_feature,1403715277.162143,3.8999998569488525,858,78,1,,,,,,,,,,,,,0.24245364710031869,0.29360411420348081,,
vision_feature,1403715277.162143,3.8999998569488525,858,78,2,,,,,,,,,,,,,0.36415881459299948,0.46886345096846593,,
vision_feature,1403715277.162143,3.8999998569488525,858,78,3,,,,,,,,,,,,,0.71207704317538312,0.016819025214266793,,
vision_feature,1403715277.162143,3.8999998569488525,858,78,4,,,,,,,,,,,,,0.061076174154009476,0.10538701326418631,,
vision_feature,1403715277.162143,3.8999998569488525,858,78,5,,,,,,,,,,,,,-0.54867877209965044,0.21859265411836151,,
vision_feature,1403715277.162143,3.8999998569488525,858,78,6,,,,,,,,,,,,,-0.80868530683336559,0.3469451064419844,,
vision_feature,1403715277.162143,3.8999998569488525,858,78,7,,,,,,,,,,,,,0.47298284307119176,0.053264644834000306,,
vision_feature,1403715277.162143,3.8999998569488525,858,78,8,,,,,,,,,,,,,0.63318435009834495,-0.1772393897930758,,
vision_feature,1403715277.162143,3.8999998569488525,858,78,9,,,,,,,,,,,,,1.040315205381495,0.28705810712645791,,
vision_feature,1403715277.162143,3.8999998569488525,858,78,10,,,,,,,,,,,,,0.91014112804019309,0.49958891867477523,,
vision_feature,1403715277.162143,3.8999998569488525,858,78,11,,,,,,,,,,,,,0.59779053930903014,0.53003074920679027,,
vision_feature,1403715277.162143,3.8999998569488525,858,78,12,,,,,,,,,,,,,0.2762802198922642,0.075971618996901677,,
vision_feature,1403715277.162143,3.8999998569488525,858,78,13,,,,,,,,,,,,,0.47920899717612442,0.3152603691580208,,
vision_feature,1403715277.162143,3.8999998569488525,858,78,14,,,,,,,,,,,,,0.39960800266170765,-0.37605212159549395,,
vision_feature,1403715277.162143,3.8999998569488525,858,78,15,,,,,,,,,,,,,0.088528837287051979,-0.38668115212960119,,
imu,1403715277.162143,3.8999998569488525,859,,,-0.0090757121103705145,0.0076794487087750501,0.080983277292536876,9.6677224583333334,0.76001537499999994,-4.0043820833333328,0,0,0,0,0,0,,,,
imu,1403715277.1671431,3.9049999713897705,860,,,-0.017453292519943295,0.048171087355043489,0.096342174710086978,8.7687795416666656,0.040861041666666667,-3.7673880416666665,0,0,0,0,0,0,,,,
imu,1403715277.1721432,3.9100000858306885,861,,,-0.016057029118347832,0.013264502315156905,0.055152404363020817,8.7524351249999999,-0.4494714583333333,-4.2332039166666666,0,0,0,0,0,0,,,,
imu,1403715277.1771431,3.9149999618530273,862,,,0.01117010721276371,-0.00069813170079773186,0.08237954069413235,9.2754564583333323,0.35957716666666667,-4.0125542916666666,0,0,0,0,0,0,,,,
imu,1403715277.182143,3.9199998378753662,863,,,0.016057029118347832,0.057246799465414,0.1096066770252439,8.5808187499999988,0.057205458333333334,-3.7265269999999999,0,0,0,0,0,0,,,,
imu,1403715277.1871431,3.9249999523162842,864,,,-0.00069813170079773186,-0.0097738438111682462,0.069813170079773182,8.1558639166666662,0.28602729166666663,-3.9962098749999995,0,0,0,0,0,0,,,,
imu,1403715277.1921432,3.9300000667572021,865,,,0.010471975511965976,-0.0153588974175501,0.11030480872604163,9.4634172499999991,0.76001537499999994,-4.2904093749999994,0,0,0,0,0,0,,,,
imu,1403715277.1971431,3.934999942779541,866,,,-0.013264502315156905,0.063529984772593598,0.11100294042683936,8.834157208333334,-0.17161637500000002,-3.5712550416666669,0,0,0,0,0,0,,,,
imu,1403715277.202143,3.9399998188018799,867,,,-0.011868238913561441,-0.022340214425527419,0.08307767239493008,8.4582356250000004,-0.040861041666666667,-4.3067537916666661,0,0,0,0,0,0,,,,
imu,1403715277.2071431,3.9449999332427979,868,,,0.023736477827122883,0.020943951023931952,0.092153384505300612,9.7085834999999996,0.16344416666666667,-4.1514818333333334,0,0,0,0,0,0,,,,
vision_feature,1403715277.2121432,3.9500000476837158,869,79,1,,,,,,,,,,,,,0.2427110304803291,0.29334478249434914,,
vision_feature,1403715277.2121432,3.9500000476837158,869,79,2,,,,,,,,,,,,,0.36445232530157989,0.46853368877285434,,
vision_feature,1403715277.2121432,3.9500000476837158,869,79,3,,,,,,,,,,,,,0.71223668715158472,0.01627567226716025,,
vision_feature,1403715277.2121432,3.9500000476837158,869,79,4,,,,,,,,,,,,,0.061244181726374886,0.10521080092059705,,
vision_feature,1403715277.2121432,3.9500000476837158,869,79,5,,,,,,,,,,,,,-0.5484027261074369,0.21864795273235335,,
vision_feature,1403715277.2121432,3.9500000476837158,869,79,6,,,,,,,,,,,,,-0.80823634318399262,0.34707814044943325,,
vision_feature,1403715277.2121432,3.9500000476837158,869,79,7,,,,,,,,,,,,,0.47314630202562674,0.05286434693414703,,
vision_feature,1403715277.2121432,3.9500000476837158,869,79,8,,,,,,,,,,,,,0.63331194477199226,-0.17774862874084188,,
vision_feature,1403715277.2121432,3.9500000476837158,869,79,9,,,,,,,,,,,,,1.0405461929011524,0.28635147010613055,,
vision_feature,1403715277.2121432,3.9500000476837158,869,79,10,,,,,,,,,,,,,0.91052100380820788,0.49912457512240005,,
vision_feature,1403715277.2121432,3.9500000476837158,869,79,11,,,,,,,,,,,,,0.59801430560299618,0.52955814341008434,,
vision_feature,1403715277.2121432,3.9500000476837158,869,79,12,,,,,,,,,,,,,0.27643363300854318,0.07566716534087084,,
vision_feature,1403715277.2121432,3.9500000476837158,869,79,13,,,,,,,,,,,,,0.47942586157608935,0.31498540899629424,,
vision_feature,1403715277.2121432,3.9500000476837158,869,79,14,,,,,,,,,,,,,0.39962167274686289,-0.3765166176012798,,
vision_feature,1403715277.2121432,3.9500000476837158,869,79,15,,,,,,,,,,,,,0.088492652904259214,-0.38697246809807956,,
imu,1403715277.2121432,3.9500000476837158,870,,,0.0048869219055841231,0.048869219055841226,0.08377580409572781,8.4010301666666667,-0.196133,-3.3179165833333331,0,0,0,0,0,0,,,,
imu,1403715277.2171431,3.9549999237060547,871,,,0.0041887902047863905,-0.030019663134302467,0.055850536063818547,8.8995348749999987,0.31871612500000002,-3.6938381666666662,0,0,0,0,0,0,,,,
imu,1403715277.2221432,3.9600000381469727,872,,,0.018151424220741029,0.023736477827122883,0.094247779607693802,9.9782663750000005,0.68646550000000006,-3.8327657083333331,0,0,0,0,0,0,,,,
imu,1403715277.227143,3.9649999141693115,873,,,-0.028623399732707,0.050265482457436693,0.050265482457436693,7.9433864999999999,0.18796079166666665,-3.1463002083333333,0,0,0,0,0,0,,,,
imu,1403715277.2321432,3.9700000286102295,874,,,-0.032114058236695664,-0.050265482457436693,0.045378560551852569,8.5481299166666673,0.098066500000000001,-3.6693215416666662,0,0,0,0,0,0,,,,
imu,1403715277.237143,3.9749999046325684,875,,,-0.012566370614359173,0.0013962634015954637,0.090058989402907408,10.395049,0.44129924999999998,-3.97169325,0,0,0,0,0,0,,,,
imu,1403715277.2421432,3.9800000190734863,876,,,-0.041189770347066175,0.048171087355043489,0.044680428851054839,8.253930416666666,-0.11441091666666667,-3.2852277500000002,0,0,0,0,0,0,,,,
imu,1403715277.247143,3.9849998950958252,877,,,-0.025132741228718346,-0.041189770347066175,0.05375614096142535,9.0874956666666655,-0.35140495833333335,-3.6202882916666663,0,0,0,0,0,0,,,,
imu,1403715277.2521431,3.9900000095367432,878,,,0.014660765716752367,0.043284165449459372,0.11519173063162574,10.623870833333331,0.040861041666666667,-3.6938381666666662,0,0,0,0,0,0,,,,
imu,1403715277.257143,3.994999885559082,879,,,-0.0041887902047863905,0.091455252804502868,0.07749261878854824,7.4367095833333323,-0.15527195833333335,-3.1544724166666662,0,0,0,0,0,0,,,,
vision_feature,1403715277.2621431,4,880,80,1,,,,,,,,,,,,,0.24231937522614919,0.29322806176036331,,
vision_feature,1403715277.2621431,4,880,80,2,,,,,,,,,,,,,0.36396329960871587,0.4684370911929831,,
vision_feature,1403715277.2621431,4,880,80,3,,,,,,,,,,,,,0.71189819626398321,0.016393347239018009,,
vision_feature,1403715277.2621431,4,880,80,4,,,,,,,,,,,,,0.060947411579931055,0.10505109160958391,,
vision_feature,1403715277.2621431,4,880,80,5,,,,,,,,,,,,,-0.54882868367196291,0.2182892598486251,,
vision_feature,1403715277.2621431,4,880,80,6,,,,,,,,,,,,,-0.80877609146213736,0.34662725193444166,,
vision_feature,1403715277.2621431,4,880,80,7,,,,,,,,,,,,,0.47281877798901584,0.052854325546660107,,
vision_feature,1403715277.2621431,4,880,80,8,,,,,,,,,,,,,0.63305551806664395,-0.17765747705755958,,
vision_feature,1403715277.2621431,4,880,80,9,,,,,,,,,,,,,1.0399279136483073,0.28654129839318532,,
vision_feature,1403715277.2621431,4,880,80,10,,,,,,,,,,,,,0.90987352351940043,0.49922152778910051,,
vision_feature,1403715277.2621431,4,880,80,11,,,,,,,,,,,,,0.59742720299669505,0.5295232196225077,,
vision_feature,1403715277.2621431,4,880,80,12,,,,,,,,,,,,,0.27613878867621189,0.075594156895995537,,
vision_feature,1403715277.2621431,4,880,80,13,,,,,,,,,,,,,0.47909071701802908,0.31498585639015647,,
vision_feature,1403715277.2621431,4,880,80,14,,,,,,,,,,,,,0.39946845699593558,-0.37655846621985822,,
vision_feature,1403715277.2621431,4,880,80,15,,,,,,,,,,,,,0.08842416437963467,-0.38709065596424108,,
imu,1403715277.2621431,4,881,,,0.01117010721276371,-0.014660765716752367,0.076794487087750496,9.3408341249999989,0.26151066666666667,-3.8491101249999997,0,0,0,0,0,0,,,,
imu,1403715277.267143,4.0049998760223389,882,,,0.031415926535897934,0.088662726001311934,0.11170107212763709,9.7249279166666671,0.34323275000000003,-4.3721314583333335,0,0,0,0,0,0,,,,
imu,1403715277.2721431,4.0099999904632568,883,,,-0.0027925268031909274,0.022340214425527419,0.058643062867009467,7.1670267083333332,-0.0081722083333333334,-3.3914664583333329,0,0,0,0,0,0,,,,
imu,1403715277.2771432,4.0150001049041748,884,,,0.0020943951023931952,-0.05305800926062762,0.080983277292536876,9.1038400833333331,0.42495483333333334,-4.0942763749999997,0,0,0,0,0,0,,,,
imu,1403715277.2821431,4.0199999809265137,885,,,-0.0041887902047863905,0.056548667764616284,0.10821041362364843,9.6023447916666651,0.3105439166666667,-3.7755602499999998,0,0,0,0,0,0,,,,
imu,1403715277.287143,4.0249998569488525,886,,,-0.029321531433504733,-0.022340214425527419,0.069115038378975438,7.8616644166666658,-0.040861041666666667,-3.366949833333333,0,0,0,0,0,0,,,,
imu,1403715277.2921431,4.0299999713897705,887,,,-0.01117010721276371,-0.057944931166211737,0.08168140899333462,9.9700941666666658,0.21247741666666667,-3.9962098749999995,0,0,0,0,0,0,,,,
imu,1403715277.2971432,4.0350000858306885,888,,,-0.0090757121103705145,0.074001960284559576,0.1054178868204575,9.7249279166666671,0.26151066666666667,-3.8899711666666663,0,0,0,0,0,0,,,,
imu,1403715277.3021431,4.0399999618530273,889,,,-0.020245819323134219,0.0069813170079773184,0.071907565182166372,8.0986584583333325,-0.122583125,-3.3914664583333329,0,0,0,0,0,0,,,,
imu,1403715277.307143,4.0449998378753662,890,,,-0.0027925268031909274,-0.025132741228718346,0.080983277292536876,9.9864385833333333,-0.18796079166666665,-4.1923428749999996,0,0,0,0,0,0,,,,
vision_feature,1403715277.3121431,4.0499999523162842,891,81,1,,,,,,,,,,,,,0.24236417897485987,0.29284766898919584,,
vision_feature,1403715277.3121431,4.0499999523162842,891,81,2,,,,,,,,,,,,,0.36402343297583872,0.46797809691250719,,
vision_feature,1403715277.3121431,4.0499999523162842,891,81,3,,,,,,,,,,,,,0.71186310665882069,0.015795293458230303,,
vision_feature,1403715277.3121431,4.0499999523162842,891,81,4,,,,,,,,,,,,,0.060927746211548589,0.10478613959408078,,
vision_feature,1403715277.3121431,4.0499999523162842,891,81,5,,,,,,,,,,,,,-0.54881150429926073,0.21818838765260518,,
vision_feature,1403715277.3121431,4.0499999523162842,891,81,6,,,,,,,,,,,,,-0.80872298728735192,0.34658693498843329,,
vision_feature,1403715277.3121431,4.0499999523162842,891,81,7,,,,,,,,,,,,,0.47278429070404654,0.052333612315973124,,
vision_feature,1403715277.3121431,4.0499999523162842,891,81,8,,,,,,,,,,,,,0.63296729718352485,-0.17823130180777857,,
vision_feature,1403715277.3121431,4.0499999523162842,891,81,9,,,,,,,,,,,,,1.0398704983559481,0.28584730902984329,,
vision_feature,1403715277.3121431,4.0499999523162842,891,81,10,,,,,,,,,,,,,0.90985022993624287,0.49847287827726772,,
vision_feature,1403715277.3121431,4.0499999523162842,891,81,11,,,,,,,,,,,,,0.59747372508698027,0.52890319747799464,,
vision_feature,1403715277.3121431,4.0499999523162842,891,81,12,,,,,,,,,,,,,0.27609238732031605,0.075174539601546908,,
vision_feature,1403715277.3121431,4.0499999523162842,891,81,13,,,,,,,,,,,,,0.4790733777856776,0.31451377280202913,,
vision_feature,1403715277.3121431,4.0499999523162842,891,81,14,,,,,,,,,,,,,0.39936080762537413,-0.37697701715487641,,
vision_feature,1403715277.3121431,4.0499999523162842,891,81,15,,,,,,,,,,,,,0.088190957138605239,-0.38741851095189311,,
imu,1403715277.3121431,4.0499999523162842,892,,,0.012566370614359173,0.095644043009289262,0.098436569812480182,8.7606073333333327,-0.040861041666666667,-3.6366327083333334,0,0,0,0,0,0,,,,
imu,1403715277.3171432,4.0550000667572021,893,,,0.016057029118347832,-0.0020943951023931952,0.071209433481368656,8.1803805416666648,-0.24516625,-3.5385662083333331,0,0,0,0,0,0,,,,
imu,1403715277.3221431,4.059999942779541,894,,,0.0307177948351002,0.018151424220741029,0.072605696882964116,10.452254458333334,0.34323275000000003,-3.8981433750000001,0,0,0,0,0,0,,,,
imu,1403715277.327143,4.0649998188018799,895,,,0.012566370614359173,0.084473935796525554,0.069115038378975438,8.9894291666666657,0.25333845833333329,-3.7510436249999999,0,0,0,0,0,0,,,,
imu,1403715277.3321433,4.070000171661377,896,,,-0.008377580409572781,-0.037000980142279788,0.039793506945470715,8.0414529999999989,0.098066500000000001,-3.4404997083333333,0,0,0,0,0,0,,,,
imu,1403715277.3371432,4.0750000476837158,897,,,-0.0090757121103705145,0,0.057246799465414,10.272465875,0.80904862499999997,-4.3149259999999998,0,0,0,0,0,0,,,,
imu,1403715277.3421431,4.0799999237060547,898,,,-0.035604716740684328,0.071209433481368656,0.058643062867009467,8.5317854999999998,0.28602729166666663,-3.587599458333333,0,0,0,0,0,0,,,,
imu,1403715277.3471429,4.0849997997283936,899,,,-0.046076692252650306,-0.056548667764616284,0.046076692252650306,8.253930416666666,-0.040861041666666667,-3.3097443750000002,0,0,0,0,0,0,,,,
imu,1403715277.3521433,4.0900001525878906,900,,,-0.0153588974175501,0.016057029118347832,0.070511301780570912,10.566665374999998,0.15527195833333335,-4.1187929999999993,0,0,0,0,0,0,,,,
imu,1403715277.3571432,4.0950000286102295,901,,,-0.0090757121103705145,0.060039326268604934,0.086568330898918744,8.3029636666666669,-0.4494714583333333,-3.2933999583333331,0,0,0,0,0,0,,,,
vision_feature,1403715277.362143,4.0999999046325684,902,82,1,,,,,,,,,,,,,0.24201499446845018,0.29292413267411643,,
vision_feature,1403715277.362143,4.0999999046325684,902,82,2,,,,,,,,,,,,,0.36355415705140914,0.46810835235474096,,
vision_feature,1403715277.362143,4.0999999046325684,902,82,3,,,,,,,,,,,,,0.7115849350189587,0.016152578627967415,,
vision_feature,1403715277.362143,4.0999999046325684,902,82,4,,,,,,,,,,,,,0.060721280876480814,0.10477726495383491,,
vision_feature,1403715277.362143,4.0999999046325684,902,82,5,,,,,,,,,,,,,-0.54906620427285391,0.21785811790771412,,
vision_feature,1403715277.362143,4.0999999046325684,902,82,6,,,,,,,,,,,,,-0.80902950988822031,0.34613543680106396,,
vision_feature,1403715277.362143,4.0999999046325684,902,82,7,,,,,,,,,,,,,0.47254852809277847,0.052580184780829299,,
vision_feature,1403715277.362143,4.0999999046325684,902,82,8,,,,,,,,,,,,,0.63284836964925373,-0.17787768162982609,,
vision_feature,1403715277.362143,4.0999999046325684,902,82,9,,,,,,,,,,,,,1.0392492341019188,0.28630845125191401,,
vision_feature,1403715277.362143,4.0999999046325684,902,82,10,,,,,,,,,,,,,0.90916945733444943,0.49889175077139108,,
vision_feature,1403715277.362143,4.0999999046325684,902,82,11,,,,,,,,,,,,,0.5968847838598661,0.52917683158808093,,
vision_feature,1403715277.362143,4.0999999046325684,902,82,12,,,,,,,,,,,,,0.27584540212593261,0.075280796399190719,,
vision_feature,1403715277.362143,4.0999999046325684,902,82,13,,,,,,,,,,,,,0.47875588647461026,0.31476415516283496,,
vision_feature,1403715277.362143,4.0999999046325684,902,82,14,,,,,,,,,,,,,0.39942051987381744,-0.37677670417688136,,
vision_feature,1403715277.362143,4.0999999046325684,902,82,15,,,,,,,,,,,,,0.088266592777580311,-0.38738300747162779,,
imu,1403715277.362143,4.0999999046325684,903,,,0.0076794487087750501,-0.048171087355043489,0.093549647906896058,9.1528733333333321,-0.065377666666666667,-3.7673880416666665,0,0,0,0,0,0,,,,
imu,1403715277.3671429,4.1049997806549072,904,,,0.0307177948351002,0.091455252804502868,0.11239920382843484,9.9374053333333343,0.13892754166666665,-3.9553488333333329,0,0,0,0,0,0,,,,
imu,1403715277.3721433,4.1100001335144043,905,,,0.02722713633111154,0.046076692252650306,0.097738438111682452,8.0169363750000002,-0.3350605416666666,-3.4486719166666666,0,0,0,0,0,0,,,,
imu,1403715277.3771431,4.1150000095367432,906,,,0.046076692252650306,-0.018849555921538759,0.12077678423800758,9.332661916666666,0.43312704166666666,-3.7101825833333333,0,0,0,0,0,0,,,,
imu,1403715277.382143,4.119999885559082,907,,,0.029321531433504733,0.1165879940332212,0.12147491593880534,9.2591120416666666,0.60474341666666664,-3.8491101249999997,0,0,0,0,0,0,,,,
imu,1403715277.3871429,4.1249997615814209,908,,,-0.0076794487087750501,0.016057029118347832,0.07819075048934597,7.4203651666666666,0.40043820833333332,-3.3260887916666664,0,0,0,0,0,0,,,,
imu,1403715277.3921432,4.130000114440918,909,,,-0.011868238913561441,-0.039095375244672985,0.085172067497323284,9.9455775416666654,0.84990966666666667,-3.7510436249999999,0,0,0,0,0,0,,,,
imu,1403715277.3971431,4.1349999904632568,910,,,-0.035604716740684328,0.089360857702109678,0.07819075048934597,9.1283567083333317,0.10623870833333333,-3.8327657083333331,0,0,0,0,0,0,,,,
imu,1403715277.402143,4.1399998664855957,911,,,-0.048171087355043489,-0.02652900463031381,0.020245819323134219,7.493915041666666,-0.17978858333333333,-3.1789890416666662,0,0,0,0,0,0,,,,
imu,1403715277.4071431,4.1449999809265137,912,,,-0.020245819323134219,-0.0307177948351002,0.048171087355043489,10.174399375,0.36774937499999999,-3.7755602499999998,0,0,0,0,0,0,,,,
vision_feature,1403715277.4121432,4.1500000953674316,913,83,1,,,,,,,,,,,,,0.2422639644271673,0.29329123306957916,,
vision_feature,1403715277.4121432,4.1500000953674316,913,83,2,,,,,,,,,,,,,0.36390170747481493,0.46849351611796647,,
vision_feature,1403715277.4121432,4.1500000953674316,913,83,3,,,,,,,,,,,,,0.71181203408072879,0.016371349648080066,,
vision_feature,1403715277.4121432,4.1500000953674316,913,83,4,,,,,,,,,,,,,0.060920385144698753,0.10511354624803566,,
vision_feature,1403715277.4121432,4.1500000953674316,913,83,5,,,,,,,,,,,,,-0.54879217081683296,0.21842698049158463,,
vision_feature,1403715277.4121432,4.1500000953674316,913,83,6,,,,,,,,,,,,,-0.8087104016535257,0.34682442641411704,,
vision_feature,1403715277.4121432,4.1500000953674316,913,83,7,,,,,,,,,,,,,0.47274736059637501,0.052888724666518852,,
vision_feature,1403715277.4121432,4.1500000953674316,913,83,8,,,,,,,,,,,,,0.63294416264944886,-0.17766314430040664,,
