Time Latitude Longitude Altitude PositionSigma
46916.90474484 48.982917526374 8.3906587357421 116.56113433838 0.051107729356723
46917.904794336 48.982918293947 8.3906593238035 116.56090545654 0.051107729356723
46918.914687072 48.982919074075 8.3906599162375 116.5630645752 0.051107729356723
46919.924363772 48.982919840744 8.3906605018862 116.5629119873 0.051107729356723
46920.934238628 48.982920607274 8.3906610897463 116.56280517578 0.051107729356723
46921.944148956 48.982921385183 8.3906616804399 116.5648651123 0.051107729356723
46922.954041151 48.982922149771 8.3906622646921 116.56478881836 0.051107729356723
46923.963896322 48.982922916584 8.3906628498759 116.56467437744 0.051107729356723
46924.963914916 48.982923693477 8.3906634381239 116.56662750244 0.051107729356723
46925.973907879 48.982924458805 8.3906640185973 116.56633758545 0.051107729356723
46926.98360197 48.982925222803 8.3906646047301 116.56642913818 0.051107729356723
46927.993410546 48.982925999121 8.3906651916631 116.56811523438 0.051107729356723
46929.00332416 48.982926763011 8.3906657719421 116.5676651001 0.051107729356723
46930.013212187 48.982927528198 8.3906663498705 116.567237854 0.051107729356723
46931.023073382 48.982928303727 8.3906669308441 116.56831359863 0.051107729356723
46932.032955131 48.982929068023 8.3906675097025 116.56716156006 0.051107729356723
46933.042933769 48.982929829753 8.3906680890171 116.56691741943 0.051107729356723
46934.052725383 48.982930602284 8.3906686719863 116.56777191162 0.051107729356723
46935.062646001 48.982931366342 8.3906692442368 116.56658172607 0.051107729356723
46936.072520176 48.982932129351 8.390669826704 116.5657043457 0.051107729356723
46937.082411589 48.982932901609 8.3906704077574 116.56665802002 0.051107729356723
46938.092271378 48.982933662859 8.3906709841994 116.56603240967 0.051107729356723
46939.102148658 48.982934427132 8.3906715581898 116.56452178955 0.051107729356723
46940.112289119 48.982935197978 8.3906721384476 116.56531524658 0.051107729356723
46941.121952338 48.982935958395 8.3906727173536 116.56481933594 0.051107729356723
46942.131875512 48.982936719487 8.3906732932631 116.56387329102 0.051107729356723
46943.141680875 48.98293748497 8.390673887836 116.5650100708 0.051107729356723
46944.151564554 48.982938244467 8.3906744652488 116.56477355957 0.051107729356723
46945.161504412 48.982939004431 8.3906750442956 116.56379699707 0.051107729356723
46946.171454778 48.982939769483 8.390675637866 116.56485748291 0.051107729356723
46947.181257826 48.982940530955 8.3906762123217 116.56439971924 0.051107729356723
46948.191114611 48.982941288677 8.3906767919343 116.56402587891 0.051107729356723
46949.20102244 48.982942052746 8.3906773866092 116.56523132324 0.051107729356723
46950.210877036 48.982942812279 8.3906779630193 116.56516265869 0.051107729356723
46951.220789111 48.982943572185 8.3906785378907 116.56446838379 0.051107729356723
46952.230758043 48.982944335186 8.3906791304873 116.56582641602 0.051107729356723
46953.24055257 48.982945093931 8.3906797106438 116.56645965576 0.051107729356723
46954.250444413 48.98294585271 8.3906802836285 116.56587219238 0.051107729356723
46955.260295656 48.982946615954 8.3906808743532 116.5673828125 0.051107729356723
46956.270232748 48.982947374619 8.3906814556262 116.56803894043 0.051107729356723
46957.280117293 48.982948132675 8.3906820322656 116.56848144531 0.051107729356723
46958.289976632 48.982948894621 8.3906826232925 116.57034301758 0.051107729356723
46959.299886859 48.982949652104 8.3906831989033 116.57125091553 0.051107729356723
46960.309765589 48.982950410373 8.3906837808762 116.57192230225 0.051107729356723
46961.319655022 48.982951171478 8.3906843699989 116.57392120361 0.051107729356723
46962.329479781 48.982951929485 8.3906849447623 116.57461547852 0.051107729356723
46963.339424565 48.982952686833 8.3906855229563 116.57586669922 0.051107729356723
46964.349275317 48.982953447369 8.3906861125618 116.5778427124 0.051107729356723
46965.359168118 48.982954201875 8.3906866891254 116.57861328125 0.051107729356723
46966.369233692 48.982954960951 8.3906872643341 116.57935333252 0.051107729356723
46967.379188594 48.982955719952 8.390687853023 116.58097839355 0.033600595232823
46968.388966176 48.982956474316 8.3906884312723 116.58137512207 0.033600595232823
46969.398909085 48.982957229088 8.3906890059952 116.58237457275 0.033600595232823
46970.408716186 48.982957987257 8.3906895936359 116.58386993408 0.033600595232823
46971.418726445 48.982958742188 8.390690164902 116.58389282227 0.033600595232823
46972.428590244 48.982959496062 8.3906907446756 116.58442687988 0.033600595232823
46973.438313836 48.982960252931 8.3906913311975 116.58554077148 0.033600595232823
46974.438340286 48.982961004717 8.3906919069974 116.5856552124 0.033600595232823
46975.448185205 48.982961760777 8.3906924757347 116.58567810059 0.033600595232823
46976.45797584 48.982962517438 8.390693058565 116.58670043945 0.033600595232823
46977.467846198 48.982963270234 8.3906936304815 116.58670043945 0.033600595232823
46978.467898342 48.982964021779 8.3906942050281 116.58692932129 0.033600595232823
46979.477596612 48.982964776881 8.3906947869431 116.58779144287 0.033600595232823
46980.487476114 48.982965528223 8.39069535983 116.58764648438 0.033600595232823
46981.497362615 48.982966280339 8.390695930908 116.58778381348 0.033600595232823
46982.507202152 48.982967033776 8.390696512084 116.58861541748 0.033600595232823
46983.517118638 48.982967785002 8.3906970814261 116.58840942383 0.033600595232823
46984.526948992 48.982968535949 8.390697654384 116.58837127686 0.033600595232823
46985.536857947 48.982969289053 8.3906982332511 116.58909606934 0.033600595232823
46986.546737498 48.982970038133 8.3906988038223 116.58887481689 0.033600595232823
46987.556657323 48.982970790436 8.3906993715514 116.58875274658 0.033600595232823
46988.566715759 48.982971542455 8.3906999499718 116.58930206299 0.033600595232823
46989.576409117 48.982972290445 8.3907005207007 116.58917999268 0.033600595232823
46990.58628031 48.982973040192 8.39070109028 116.5890045166 0.033600595232823
46991.596233106 48.982973791475 8.3907016679585 116.58950805664 0.033600595232823
46992.60605425 48.982974539908 8.3907022362086 116.58917999268 0.033600595232823
46993.616026659 48.982975287272 8.3907028082783 116.5890045166 0.033600595232823
46994.625821268 48.982976035033 8.3907034039939 116.58915710449 0.033600595232823
46995.635751899 48.982976780843 8.3907039749871 116.58876800537 0.033600595232823
46996.645591573 48.982977528466 8.3907045449079 116.58850860596 0.033600595232823
46997.655484934 48.982978274477 8.3907051410204 116.58868408203 0.033600595232823
46998.665530916 48.982979020186 8.3907057102071 116.58827972412 0.033600595232823
46999.675265207 48.982979765191 8.3907062832539 116.58805847168 0.033600595232823
47000.685218422 48.982980510851 8.3907068771266 116.5881729126 0.033600595232823
47001.695029865 48.982981256295 8.3907074448941 116.58788299561 0.033600595232823
47002.704901935 48.982982001613 8.3907080148377 116.58746337891 0.033600595232823
47003.715449642 48.982982746538 8.390708606401 116.58760070801 0.033600595232823
47004.724710736 48.982983491137 8.3907091727507 116.58738708496 0.033600595232823
47005.734604637 48.982984236533 8.3907097406197 116.58688354492 0.033600595232823
