Time,X,Y,Z
46905.3559852699982,115.38681659633954268,224.07621643676463918,-0.95227050780999888957
46906.35586386200157,120.5072229349492261,233.48419027234544387,-1.0468597412099995836
46907.355771371003357,126.05890297971501468,243.82965850859025636,-1.149482727049999653
46908.35571357900335,131.69196042620924914,254.46127113782819151,-1.1436157226600016656
46909.35551522699825,137.43332201661246472,265.2288688931656111,-1.13134765625
46910.355466677996446,143.244404529974247,276.05227444529782588,-1.1965332031300022209
46911.355368748001638,148.97088622220090315,286.74601339292303237,-1.273506164549999653
46912.355169347996707,154.32416665882817597,296.90060159031287412,-1.3058624267600009716
46913.355088256997988,158.96127604430589031,305.82132593852327318,-1.2968292236299987508
46914.354991795997194,162.86857390199116935,312.95169467399693985,-1.3169250488300008328
46915.354830224998295,165.57645741761223235,318.04690650498071136,-1.3422393798799987508
46916.354745958997228,166.38211433229059821,322.52168704340755312,-1.2995452880900018044
46917.354630255002121,164.13402930936933899,326.52415823362565561,-1.4254760742200005552
46918.354504891001852,159.03439148663596825,328.98348464433667004,-1.3732757568400018044
46919.354455230000895,152.16333240030610341,331.66512536414018086,-1.3125915527400024985
46920.354281706997426,143.97423363160649501,335.465830576235021,-1.2874069213900014574
46921.354149742997834,134.8560331567038304,340.07062638304404345,-1.3436355590799990978
46922.354121598997153,125.51254157390405908,344.92671900148644681,-1.3485260009800015268
46923.353918469001655,116.30701416904281587,349.65838365217467754,-1.3480529785200019433
46924.353819807001855,107.86581715398378378,354.33866081402101145,-1.3379516601600016656
46925.353708110000298,100.50880747387023462,358.49330681548241273,-1.3425521850600006246
46926.353590231003182,92.750805549819801854,362.0533336028006488,-1.2418594360400021515
46927.353508248997969,83.924482569320147718,366.2214350843852344,-1.2872390747100013186
46928.353431773997727,74.141012635446827517,371.45082105087067248,-1.2266769409200009022
46929.353274923996651,64.32023738182229522,377.14516085114564703,-1.1474227905300011798
46930.353142840998771,54.483268896451392038,382.32898518522813447,-1.097938537600001041
46931.353068468000856,44.765241066631844546,387.23270209194811287,-1.1085815429700005552
46932.352952556997479,35.297616855746731801,391.8096229453651631,-1.1099624633800004858
46933.352797216997715,26.017039983397530989,396.32154860791132478,-1.0342559814500020821
46934.352697912996518,16.737687459963893843,401.27825877240638874,-0.93202209473000152684
46935.352599382000335,7.2941649731415472147,406.64765017449792595,-0.94470214844000111043
46936.355655200000911,-2.0482474673975867852,412.28415941098268149,-0.99134063721000131864
46937.352345995997894,-10.58373102731491322,417.85672956162250102,-1.0022048950200002082
46938.352227058996505,-17.69879117869188434,422.87517293510131822,-0.97797393799000076342
46939.352131193001696,-22.755191399222333359,427.17889710011786519,-0.93453979491999916718
46940.352011023998784,-26.205494343878417141,430.58438264300571063,-0.8790740966800001388
46941.351916473999154,-29.274323310246924024,432.91934875223682866,-0.84181213379000041641
46942.351803507001023,-32.810347498604414795,434.93916441017154284,-0.84639739989999895897
46943.351769294997212,-36.16779435708140511,437.17090765428304167,-0.84902191161999951419
46944.351624458002334,-38.684694879082023533,439.14520323388177303,-0.86119842528999868136
46945.351437033001275,-41.509744436496980313,440.71826328963271635,-0.85996246338000048581
46946.351363577996381,-45.874301915768434412,440.88888533176191231,-0.8728790283199998612
46947.351236494003388,-51.149230857281608564,437.83164783292193079,-0.89488983155000312308
46948.351188975000696,-56.437469056461694095,431.65848150015494866,-0.92161560059000180445
46949.351032658996701,-62.295949509394027643,423.40518429262908739,-0.87306976319000284548
46950.350929432999692,-68.681134210986030553,414.11626901144325075,-0.8853378295900000694
46951.350772140001936,-74.808694222621667791,404.47437448997072806,-0.8271484375
46952.350653155001055,-80.353679805765622746,394.77041087362255212,-0.84577178954999965299
46953.350548993999837,-85.350015170611698068,384.98032151837924175,-0.84488677979000215146
46954.350441702001262,-90.030393266143434516,374.86594098401326391,-0.79623413086000027761
46955.350306619999174,-94.46049481405945869,364.32405896216437213,-0.76155853272000229026
46956.350187477000873,-98.560670328141540608,353.35121480330701615,-0.74091339112000298428
46957.350091767002596,-102.20357447316345656,341.88241232070890874,-0.69037628174000076342
46958.349959084996954,-105.26785679148613895,330.23702916131861684,-0.64362335204999965299
46959.349885711999377,-107.86814389959920391,318.47382177500008993,-0.60993957520000208206
46960.349725193998893,-109.94543382318043712,306.6814145529920097,-0.58638763428000117983
46961.349620494002011,-111.67327111226919101,294.961997476840736,-0.57875823975000173505
46962.349509216997831,-112.95221098309106367,283.25954963752843696,-0.57131958008000083282
46963.349418464997143,-113.68487539195521663,271.68914750363489929,-0.60229492188000222086
46964.34927531699941,-113.96345459607729822,260.18683531835483791,-0.66316223145000208206
46965.34916414199688,-113.83788946788720864,248.14345650591192793,-0.41860961913999972239
46966.349044647999108,-113.11898010099190515,236.19619393107063843,-0.27913665772000229026
46967.348979000002146,-111.96123934145431633,224.49615230144561906,-0.19186401366999916718
46968.348871749003592,-110.3443099231207043,212.97302278952773236,-0.19429779053000117983
46969.348730660996807,-108.16342677871163858,201.35569069550746235,-0.22497558594000111043
46970.348669594000967,-105.40823209883325262,189.5654974607294605,-0.21204376221000131864
46971.348527624999406,-102.0314412325961797,177.63949443365871161,-0.22717285155999888957
46972.34835123999801,-98.188466769994434458,165.52617623567550709,-0.23279571532999909778
46973.348649284998828,-94.244828278846412672,153.36495830715139732,-0.25503540038999972239
46974.348143802999402,-90.478625861548209741,141.27604319422110279,-0.25569915772000229026
46975.348015522999049,-86.727113144278604295,129.20989406488212126,-0.19291687012000124923
46976.347951901996566,-82.877867100128213451,117.13132489402444492,-0.19576263428000117983
46977.347813646003488,-79.067703192101618015,105.14378243394270385,-0.15205383301000097163
46978.347675094002625,-75.278532278254246535,93.19975517466104975,-0.13592529297000055521
46979.347647937000147,-71.465629850153788993,81.178046462869701827,-0.13843536377000020821
46980.347462776997418,-67.581223521569086188,69.039892737791376476,0.030700683589998334355
46981.347367907997977,-63.651447797827024999,56.825740551156961544,0.10857391356999812615
46982.347278505003487,-59.685569489696888468,44.732710907083692575,0.13829040526999847316
46983.347119395999471,-55.87899122574000188,32.872184621828118622,0.12744140625
46984.347067964001326,-52.314690428185905091,21.338506169721650707,0.15969848633000083282
46985.346893852001813,-48.987333798108103622,10.849372849931011586,0.16168212889999722393
46986.346767094000825,-46.002325629785204342,1.9530343645200729519,0.21207427977999770974
46987.346644769000704,-42.929206243152208344,-5.0307227497489455104,0.24660491942999840376
46988.346598030002497,-38.434593989269714598,-10.053910096743235769,0.26447296141999743213
46989.346432667996851,-32.577735301777806853,-12.22152847985408286,0.23803710936999777914
46990.347052616001747,-26.483322336100375338,-12.087971784792534535,0.25318145752000020821
46991.346203913002682,-20.961556657486305255,-11.892073551484919847,0.28937530516999743213
46992.346088564998354,-16.812199708066042803,-12.024634363218281052,0.34922790526999847316
46993.345977604003565,-14.251443954876600984,-12.183130805912274042,0.35620117186999777914
46994.345917637001548,-11.894700642460625417,-12.057665178125445138,0.37288665770999784854
46995.345755278998695,-8.6316370795873460509,-10.941915443428877452,0.44065093993999937538
46996.345629732000816,-4.6950163866343590513,-7.6813157532786418003,0.41727447510000104103
46997.345557547996577,-0.84781301928128538492,-1.6356182592330898995,0.33279418944999861196
46998.345453091002128,3.2940628683126247367,6.007271487174958402,0.32692718506000062462
46999.345277827997052,7.7497557736398503536,14.722833210032362672,0.35280609131000062462
47000.345218854999985,12.362869986475086392,24.152161145795897568,0.39763641356999812615
47001.345093912001175,17.237751616497828167,33.837274646298020286,0.39656066893999764034
47002.344988381002622,22.420744509068281758,43.792895294811927442,0.40112304686999777914
47003.344868961001339,27.692088849141683227,54.017320988891633249,0.4754180908199998612
47004.344769659997837,32.835945885505161357,64.078486155874159635,0.64945220946999882017
47005.344607181999891,37.900393030289734497,73.834494369159585858,0.62051391600999750153
