%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
119735250000,11848,119735250000,RH_EXTIMU,2.3059680305e-06,1.53050119453e-05,-0.703336904662,0.710856665089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.360480289e-07,9.89570532357e-08,-7.16309534154e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000243204229029,-0.000181548841625,9.80999464794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119737750000,11849,119737750000,RH_EXTIMU,2.30609087805e-06,1.53049889831e-05,-0.70333696831,0.710856602114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36772278392e-08,5.67179490811e-08,-7.16302777887e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000244703387457,-0.000180308775165,9.80999652167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119737750000,11850,119740250000,RH_EXTIMU,2.30612583463e-06,1.53049698168e-05,-0.703337031958,0.710856539139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15590589147e-08,9.42306193418e-09,-7.1629558351e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245277579507,-0.000179457788789,9.80999954323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119742750000,11851,119742750000,RH_EXTIMU,2.30612492569e-06,1.53049274423e-05,-0.703337095605,0.710856476165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42214289265e-08,-2.3955567406e-08,-7.16287103221e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245838818949,-0.000179372282322,9.81001540499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119745250000,11852,119745250000,RH_EXTIMU,2.30599040173e-06,1.53049978975e-05,-0.703337159252,0.710856413192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.15249324389e-07,-3.49721081677e-08,-7.16279204806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245690821079,-0.00017698625442,9.81000537836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119747750000,11853,119747750000,RH_EXTIMU,2.3059704079e-06,1.53050456358e-05,-0.703337222898,0.710856350219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.73356062919e-08,1.65517234974e-08,-7.1627210022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024486931238,-0.00017868771849,9.81000206507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119750250000,11854,119750250000,RH_EXTIMU,2.30608724018e-06,1.53050307407e-05,-0.703337286543,0.710856287247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57172179326e-08,5.79210136322e-08,-7.1626456209e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000244392159494,-0.000180543110114,9.8100118408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119754000000,11855,119752750000,RH_EXTIMU,2.3059724588e-06,1.53050662629e-05,-0.703337350187,0.710856224276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.43663096169e-08,-4.37294417271e-08,-7.16257212015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000246381058948,-0.0001773485962,9.8099919402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119755250000,11856,119755250000,RH_EXTIMU,2.30605379664e-06,1.53049355051e-05,-0.703337413831,0.710856161305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20724520497e-07,-2.79400409668e-08,-7.16251423633e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245359618509,-0.000181629288321,9.80998955955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119757750000,11857,119757750000,RH_EXTIMU,2.30612284593e-06,1.53048300504e-05,-0.703337477475,0.710856098335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94989279151e-08,-2.04649811465e-08,-7.16244410417e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024565113337,-0.000180508098987,9.80999797362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119760250000,11858,119760250000,RH_EXTIMU,2.30608209202e-06,1.53048086984e-05,-0.703337541117,0.710856035365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.02665940635e-08,-3.4419992365e-08,-7.16236670504e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024575379725,-0.000178630988665,9.81000277206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119762750000,11859,119762750000,RH_EXTIMU,2.30606296449e-06,1.53048131352e-05,-0.703337604759,0.710855972397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24786059245e-08,-7.58576659739e-09,-7.16229395115e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245286580624,-0.000178874437894,9.81000178678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119765250000,11860,119765250000,RH_EXTIMU,2.30607081121e-06,1.53048062859e-05,-0.703337668401,0.710855909428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2115728539e-09,1.17360405878e-09,-7.16222248818e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245238023805,-0.000179262175962,9.8100004904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119767750000,11861,119767750000,RH_EXTIMU,2.306087884e-06,1.53047895301e-05,-0.703337732041,0.710855846461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00323720143e-08,7.31165829709e-10,-7.16215137345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245263832104,-0.000179413485741,9.80999992558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119770250000,11862,119770250000,RH_EXTIMU,2.30614980188e-06,1.53048262647e-05,-0.703337795682,0.710855783494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5437648892e-08,5.63832951953e-08,-7.16209453867e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000244136154574,-0.000179376035423,9.80998541654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119772750000,11863,119772750000,RH_EXTIMU,2.30627688434e-06,1.53047418856e-05,-0.703337859321,0.710855720527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20642835141e-07,2.41739399398e-08,-7.16202755803e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245292846858,-0.000181059684405,9.80999701964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119775250000,11864,119775250000,RH_EXTIMU,2.30619866916e-06,1.53046947264e-05,-0.70333792296,0.710855657561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.70493216539e-08,-7.01745478863e-08,-7.16194481564e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000246497195515,-0.000178386648837,9.81000512967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119777750000,11865,119777750000,RH_EXTIMU,2.30613873331e-06,1.53047053863e-05,-0.703337986598,0.710855594596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.91872448475e-08,-2.70085013583e-08,-7.16187026088e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245465524241,-0.000178423438426,9.81000335416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119780250000,11866,119780250000,RH_EXTIMU,2.30613582365e-06,1.5304705351e-05,-0.703338050236,0.710855531631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.39526192825e-10,-1.00369986395e-09,-7.16179867302e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245223502376,-0.000179138607961,9.81000097916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119780250000,11867,119782750000,RH_EXTIMU,2.30626638562e-06,1.53046580377e-05,-0.703338113873,0.710855468667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0176566549e-07,4.7210547054e-08,-7.16172709355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024422468419,-0.000181243816923,9.81000924184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119780250000,11868,119785250000,RH_EXTIMU,2.30625942018e-06,1.53047107276e-05,-0.703338177509,0.710855405704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.27128491783e-08,2.66981356126e-08,-7.16164942328e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245191813223,-0.000178054465539,9.81000402403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119787750000,11869,119787750000,RH_EXTIMU,2.30618933941e-06,1.53047058146e-05,-0.703338241145,0.710855342741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.61941131513e-08,-4.15728484364e-08,-7.16158175578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000246052141015,-0.000178591759367,9.80999189462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119790250000,11870,119790250000,RH_EXTIMU,2.30624063789e-06,1.53046307176e-05,-0.70333830478,0.710855279779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23228015042e-08,-1.31888429262e-08,-7.16151430746e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245381828826,-0.000180325078427,9.80999680867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119792750000,11871,119792750000,RH_EXTIMU,2.30617881325e-06,1.53045764778e-05,-0.703338368414,0.710855216818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.74429057674e-09,-6.4978725211e-08,-7.1614552954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000246272000585,-0.00017887889771,9.80997653868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119795250000,11872,119795250000,RH_EXTIMU,2.30631885884e-06,1.53044406514e-05,-0.703338432048,0.710855153857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56962529242e-07,2.21067694633e-09,-7.1613938327e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245110126994,-0.000181626508781,9.80999201387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119797750000,11873,119797750000,RH_EXTIMU,2.30649699009e-06,1.53043584485e-05,-0.703338495681,0.710855090896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48448835679e-07,5.41352229262e-08,-7.16131905152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000244058006212,-0.000181747212526,9.81001476737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119800250000,11874,119800250000,RH_EXTIMU,2.30643365451e-06,1.53044779265e-05,-0.703338559314,0.710855027937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.02349449925e-07,3.29615753479e-08,-7.16122680366e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245161271075,-0.000176768789633,9.81002010181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119802750000,11875,119802750000,RH_EXTIMU,2.30631878587e-06,1.5304580403e-05,-0.703338622945,0.710854964978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.22089253036e-07,-5.70305457985e-09,-7.16114630417e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245487754692,-0.000177140593935,9.81000945313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119805250000,11876,119805250000,RH_EXTIMU,2.30629933052e-06,1.530459709e-05,-0.703338686576,0.71085490202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.95579849472e-08,-8.03908001022e-10,-7.16107516289e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245252226827,-0.000179025783788,9.81000166173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119807750000,11877,119807750000,RH_EXTIMU,2.30632755406e-06,1.53045667888e-05,-0.703338750207,0.710854839062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39950900905e-08,-6.97784625994e-10,-7.16100557617e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245282408741,-0.000179737494735,9.80999894883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119810250000,11878,119810250000,RH_EXTIMU,2.30633510839e-06,1.53045676353e-05,-0.703338813837,0.710854776105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71494939608e-09,5.38541105044e-09,-7.16094545414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245059497332,-0.000179102618644,9.80998525279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119812750000,11879,119812750000,RH_EXTIMU,2.30650358911e-06,1.53044590865e-05,-0.703338877466,0.710854713148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57784725861e-07,3.3722713473e-08,-7.16087816074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000244859661371,-0.000181783184669,9.81000022072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119815250000,11880,119815250000,RH_EXTIMU,2.30651882691e-06,1.53043938394e-05,-0.703338941095,0.710854650192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62733735684e-08,-2.78777131444e-08,-7.1608012015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245893912448,-0.000179710462672,9.8100052709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119817750000,11881,119817750000,RH_EXTIMU,2.30646594096e-06,1.53043964278e-05,-0.703339004723,0.710854587237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.06365899436e-08,-2.76320442153e-08,-7.16071778037e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245448835075,-0.000178420758529,9.81001328162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119821500000,11882,119820250000,RH_EXTIMU,2.30636920297e-06,1.53045206932e-05,-0.70333906835,0.710854524283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24038733372e-07,1.68894372128e-08,-7.160640223e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245051889899,-0.000176767347512,9.81000361791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119822750000,11883,119822750000,RH_EXTIMU,2.30640082647e-06,1.53045228725e-05,-0.703339131976,0.710854461329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76527436067e-08,1.9686327391e-08,-7.16057727808e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000244981621099,-0.00017968126241,9.8099942663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119825250000,11884,119825250000,RH_EXTIMU,2.30645753863e-06,1.53044780982e-05,-0.703339195602,0.710854398376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83396223583e-08,7.10130688345e-09,-7.16050881216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245186982868,-0.000180073751764,9.80999687512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119827750000,11885,119827750000,RH_EXTIMU,2.30648919959e-06,1.53044403711e-05,-0.703339259228,0.710854335423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01281793718e-08,-2.98669148012e-09,-7.16043784887e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024534250181,-0.00017964377074,9.80999897957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119830250000,11886,119830250000,RH_EXTIMU,2.30650744779e-06,1.53044189714e-05,-0.703339322852,0.710854272471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33136449943e-08,-1.24860204078e-09,-7.16036654987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245279299474,-0.000179395071418,9.80999986136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119832750000,11887,119832750000,RH_EXTIMU,2.3064361981e-06,1.53043670312e-05,-0.703339386476,0.710854209519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0398150715e-08,-6.89743082522e-08,-7.16028986736e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000246534914168,-0.000178768430921,9.81000030057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119835250000,11888,119835250000,RH_EXTIMU,2.30637370085e-06,1.53043359119e-05,-0.7033394501,0.710854146568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.71360273824e-08,-5.22091525153e-08,-7.16023285646e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245783563893,-0.00017883835013,9.80997814325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119837750000,11889,119837750000,RH_EXTIMU,2.30664828729e-06,1.53041986458e-05,-0.703339513723,0.710854083618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34283554072e-07,7.7094392793e-08,-7.16017251916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000243593245015,-0.000183354502,9.81000096693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119840250000,11890,119840250000,RH_EXTIMU,2.30666171838e-06,1.53042039421e-05,-0.703339577345,0.710854020668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55306055091e-09,1.12225413219e-08,-7.16009491407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245650618821,-0.000178498349157,9.8100006363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119842750000,11891,119842750000,RH_EXTIMU,2.30672159647e-06,1.53041841827e-05,-0.703339640967,0.710853957719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6064815061e-08,2.31081797232e-08,-7.16002072901e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000244721887388,-0.000180108405349,9.81000999252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119845250000,11892,119845250000,RH_EXTIMU,2.30660849827e-06,1.53042503341e-05,-0.703339704588,0.710853894771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00643474299e-07,-2.53646737691e-08,-7.159939477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024608480013,-0.000176849204546,9.81000244113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119847750000,11893,119847750000,RH_EXTIMU,2.30660230516e-06,1.53042206488e-05,-0.703339768208,0.710853831823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4076260699e-08,-1.97129296362e-08,-7.15987269355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245352985713,-0.000179693830572,9.80999747074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119850250000,11894,119850250000,RH_EXTIMU,2.30670910903e-06,1.53041925749e-05,-0.703339831828,0.710853768876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74290390804e-08,4.47836501715e-08,-7.15980420661e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000244217920729,-0.00018048240675,9.81000337613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119852750000,11895,119852750000,RH_EXTIMU,2.30676334054e-06,1.53042538233e-05,-0.703339895447,0.710853705929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.72717019332e-09,6.59987631274e-08,-7.1597248035e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000244544309831,-0.000178746020359,9.81001184404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119855250000,11896,119855250000,RH_EXTIMU,2.30660906829e-06,1.53043334294e-05,-0.703339959065,0.710853642984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.31629042162e-07,-4.08807668563e-08,-7.15965017289e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000246356467277,-0.000176525691811,9.80999271154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119857750000,11897,119857750000,RH_EXTIMU,2.30666050438e-06,1.53042067238e-05,-0.703340022683,0.710853580038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01439575828e-07,-4.24603913449e-08,-7.15958775956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245738093398,-0.000181378239912,9.80999571867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119860250000,11898,119860250000,RH_EXTIMU,2.30670660004e-06,1.53041948482e-05,-0.7033400863,0.710853517094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37909260918e-08,1.98365345539e-08,-7.15951537414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000244659011451,-0.000179324891069,9.81000058413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119862750000,11899,119862750000,RH_EXTIMU,2.30681741133e-06,1.53041598637e-05,-0.703340149916,0.710853454149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3596329897e-08,4.31085676759e-08,-7.1594458218e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000244554424227,-0.00018081396415,9.81000243692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119865250000,11900,119865250000,RH_EXTIMU,2.30684846913e-06,1.53040863033e-05,-0.703340213532,0.710853391206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9947438582e-08,-2.37039220472e-08,-7.15937426004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024602733694,-0.000179818827859,9.80999860761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119867750000,11901,119867750000,RH_EXTIMU,2.30676768906e-06,1.53040760867e-05,-0.703340277147,0.710853328263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.92946321188e-08,-5.06094577527e-08,-7.15929482085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245973487634,-0.000178155777815,9.8100057033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119870250000,11902,119870250000,RH_EXTIMU,2.30665178031e-06,1.53040798491e-05,-0.703340340762,0.710853265321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7137258797e-08,-6.24258323171e-08,-7.15922282469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000246180088825,-0.00017794369476,9.80999441655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119872750000,11903,119872750000,RH_EXTIMU,2.30668844205e-06,1.53040319722e-05,-0.703340404376,0.71085320238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86828359309e-08,-5.94494846376e-09,-7.159157097e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245155318453,-0.000179942661407,9.80999455344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119875250000,11904,119875250000,RH_EXTIMU,2.306761444e-06,1.53039564248e-05,-0.703340467989,0.710853139439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49183704856e-08,-1.23312323802e-09,-7.15909087424e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245423415653,-0.000180511024892,9.80999672395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119877750000,11905,119877750000,RH_EXTIMU,2.30675446215e-06,1.53039517837e-05,-0.703340531601,0.710853076498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.64046326726e-10,-5.91462511191e-09,-7.15902042742e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000245088152405,-0.000178740210416,9.80999357058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119880250000,11906,119880250000,RH_EXTIMU,2.30696372849e-06,1.53039146335e-05,-0.703340595214,0.710853013558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40804444742e-07,9.72749308862e-08,-7.15896114742e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000243620128695,-0.000181854456128,9.81000080469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119882750000,11907,119882750000,RH_EXTIMU,2.3069261766e-06,1.53039159249e-05,-0.703340658825,0.710852950619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.11867946469e-08,-1.97418237607e-08,-7.1588646127e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024618999581,-0.000178085385704,9.81002227857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
